pairs,Aggregate Dissimilarity
41 42,0.2741616682311637
41 43,0.3406591760214499
41 44,0.5212066628633857
41 45,0.3082018284538451
41 46,0.43764823893696025
41 47,0.2944269432909593
41 48,0.5777417905574079
41 49,0.4429831360097219
41 50,0.4802474860085475
41 51,0.25242766000486394
41 52,0.30921492552918256
41 53,0.1493767392244792
41 54,0.2728093442522348
41 55,0.15374204587726617
41 56,0.4929949170892324
41 57,0.20797287396972378
41 58,0.2844253750057769
41 59,0.5389525673283011
41 60,0.36521687414246234
41 61,0.36271049682820006
41 62,0.18515163499412463
41 63,0.12373251115793236
41 64,0.501517732608134
41 65,0.5448071577444877
41 66,0.2737889921532707
41 67,0.37717489713337166
41 68,0.22472234912452563
41 69,0.2682984030008038
41 70,0.47389138526554403
41 71,0.11739125987849199
41 72,0.27717773822971664
41 73,0.31024741782223525
41 74,0.09568778396757968
41 75,0.57392915290629
41 76,0.3954260621722795
41 77,0.15133766392178877
41 78,0.18903821691278136
41 79,0.18662480027092693
41 80,0.4167129954777323
41 81,0.4627777739896493
41 82,0.451043439984302
41 83,0.3661989464457127
41 84,0.3625097639011056
41 85,0.3483740973836912
41 86,0.3075326934426739
41 87,0.5039498057826538
41 88,0.12553327378395393
41 89,0.47769777250470297
41 90,0.2358682352548994
41 91,0.17419579926858816
41 92,0.5558858424759814
41 93,0.45093445552850836
41 94,0.30164099830822183
41 95,0.48247384486704803
41 96,0.2561485870659657
41 97,0.27680525155824665
41 98,0.20411799868627706
41 99,0.12094475166166255
42 43,0.34478600104703866
42 44,0.47925886024306147
42 45,0.2686809282126928
42 46,0.36719401202958074
42 47,0.3407914764079148
42 48,0.476728731363355
42 49,0.6881167546648909
42 50,0.3743397860313521
42 51,0.2452608618901397
42 52,0.4088821384439732
42 53,0.31650892899759303
42 54,0.3656240600706258
42 55,0.28582086470850726
42 56,0.45414845523909525
42 57,0.332308758228762
42 58,0.38724506842496437
42 59,0.5773952904471733
42 60,0.3033628352777797
42 61,0.42405018361058644
42 62,0.09581275432547447
42 63,0.2751612416878991
42 64,0.5297563740943533
42 65,0.48419562501467894
42 66,0.18048015285855962
42 67,0.5479388414236394
42 68,0.27527723418134376
42 69,0.19665318850560604
42 70,0.4374212163983535
42 71,0.20984095163847918
42 72,0.31902182189280653
42 73,0.41774241938673234
42 74,0.35507916052042826
42 75,0.4851112156634566
42 76,0.31103455303493494
42 77,0.19452759386414106
42 78,0.24175195637894317
42 79,0.18035207623532765
42 80,0.5073352940686242
42 81,0.3749019442948134
42 82,0.3939162278119846
42 83,0.2585517378796936
42 84,0.3199301014536564
42 85,0.29008544502554334
42 86,0.36060592629968796
42 87,0.5217354855963992
42 88,0.25431945135777884
42 89,0.5355531387295981
42 90,0.12672880712592421
42 91,0.4173174671360916
42 92,0.4950254297063518
42 93,0.41150727358545597
42 94,0.37388121414062897
42 95,0.3972231881949795
42 96,0.36601988161340937
42 97,0.3829433455083783
42 98,0.31058793268950297
42 99,0.26043277094778217
43 44,0.4117303375298221
43 45,0.27778086510247263
43 46,0.49349644635669165
43 47,0.40875642940102874
43 48,0.5501469983248896
43 49,0.6296740580629179
43 50,0.5397607077133114
43 51,0.12836757043835464
43 52,0.4260645777411087
43 53,0.343264878063933
43 54,0.41486224849668124
43 55,0.2598942884871958
43 56,0.6722876242600837
43 57,0.3055499680660771
43 58,0.6035204782436419
43 59,0.43312648257877606
43 60,0.18454055305160266
43 61,0.5110738927489918
43 62,0.24897324672156423
43 63,0.3859944746358283
43 64,0.40249436894704427
43 65,0.6426479055816559
43 66,0.43326349918517354
43 67,0.4070713940994595
43 68,0.4168886320537793
43 69,0.3040850609093175
43 70,0.5074381228156704
43 71,0.43382611202405014
43 72,0.3210115174257697
43 73,0.5644530169791494
43 74,0.39462360397995927
43 75,0.5620138031824825
43 76,0.49202809200303355
43 77,0.32244191473225886
43 78,0.3957169714973639
43 79,0.213861046144708
43 80,0.44660949244382014
43 81,0.4404719667129576
43 82,0.48093993695038995
43 83,0.4368232792615877
43 84,0.4339317250455144
43 85,0.41899843019956623
43 86,0.20818317192117966
43 87,0.4659020518776616
43 88,0.2675861780284004
43 89,0.4797197050108606
43 90,0.2803601638895897
43 91,0.5113706547325468
43 92,0.5718450572121041
43 93,0.5849628157310368
43 94,0.3217426830404731
43 95,0.5930904347483509
43 96,0.4360367880307262
43 97,0.2675861022658312
43 98,0.3193803493109016
43 99,0.26854491546033715
44 45,0.38633042480830176
44 46,0.3989688335519084
44 47,0.47184731114853784
44 48,0.3561037356249996
44 49,0.4730457613494223
44 50,0.30597959865536595
44 51,0.40263714350870095
44 52,0.4540167798938263
44 53,0.5481344224960282
44 54,0.5425323866042686
44 55,0.5454481280205589
44 56,0.41026374465589777
44 57,0.3904648639720952
44 58,0.4713819774485136
44 59,0.3445253967496343
44 60,0.31814744608167356
44 61,0.43583489972445155
44 62,0.40725562972711077
44 63,0.5295929352919473
44 64,0.3494941901473809
44 65,0.36373654930287075
44 66,0.635348769199182
44 67,0.4593695948142037
44 68,0.36678099238358897
44 69,0.3300849374163297
44 70,0.32972139072802525
44 71,0.6048013770604579
44 72,0.5460158737734987
44 73,0.45889172240897697
44 74,0.5228025635022914
44 75,0.5053301997934713
44 76,0.5218260218665928
44 77,0.5192342222555577
44 78,0.4140776323894074
44 79,0.45294648207874305
44 80,0.25945191084563907
44 81,0.3730779604413321
44 82,0.5250748723590115
44 83,0.37532185833460235
44 84,0.3476398823255776
44 85,0.563675371028242
44 86,0.4316872021110482
44 87,0.5478225079986332
44 88,0.5585216222584367
44 89,0.36125301440322205
44 90,0.5259994408722394
44 91,0.5427242174294821
44 92,0.39522339729967054
44 93,0.43946593449719795
44 94,0.3709400354417299
44 95,0.4340562976499209
44 96,0.45605248224693595
44 97,0.365349155588285
44 98,0.45186769885590944
44 99,0.5183321931066669
45 46,0.3033413565894116
45 47,0.2998026006259504
45 48,0.6437947046509883
45 49,0.5804646215318737
45 50,0.6105944103891696
45 51,0.1795720248228482
45 52,0.16098212533704873
45 53,0.35576450872140825
45 54,0.3387571756623354
45 55,0.37340341749797146
45 56,0.4881886154617766
45 57,0.22349177559430053
45 58,0.5543110417125977
45 59,0.4893592229184803
45 60,0.2005245042665691
45 61,0.646118645698618
45 62,0.18987497660830677
45 63,0.3224993238190699
45 64,0.2818563609874287
45 65,0.5254942181795316
45 66,0.25130144941371135
45 67,0.2932361072282794
45 68,0.37547743677045375
45 69,0.2761963477895891
45 70,0.635099434583946
45 71,0.41100349038156303
45 72,0.2003735094661542
45 73,0.3769526476366245
45 74,0.4032372967006159
45 75,0.5546162133413339
45 76,0.4039763226818738
45 77,0.2995704641139227
45 78,0.33727101710491525
45 79,0.2627767133136805
45 80,0.5402571987699188
45 81,0.6141851773563864
45 82,0.43173050041934585
45 83,0.21786106357009896
45 84,0.5139171672678426
45 85,0.2544579832155604
45 86,0.10893180080808358
45 87,0.41669261534661756
45 88,0.3443155723142358
45 89,0.45838483293974674
45 90,0.2898808860887043
45 91,0.32202516377973395
45 92,0.5637837872647666
45 93,0.4594847160381025
45 94,0.44752080250743803
45 95,0.49037178965583333
45 96,0.27798381408471623
45 97,0.4275603392041748
45 98,0.34159948420842884
45 99,0.3431284107361622
46 47,0.19647056283255032
46 48,0.4566598707642095
46 49,0.36611890329135327
46 50,0.5009442288999351
46 51,0.43964234763957927
46 52,0.37679513725525854
46 53,0.41579210144911066
46 54,0.43046753839078783
46 55,0.41325468042211877
46 56,0.3510025281969343
46 57,0.42015155544342697
46 58,0.5370174776670887
46 59,0.33623799447387814
46 60,0.4257379842459313
46 61,0.5586298490885383
46 62,0.284986699880977
46 63,0.4557726531975971
46 64,0.534177309413575
46 65,0.4097049957080504
46 66,0.38739541924354104
46 67,0.3310445839990969
46 68,0.3839678448503803
46 69,0.2044146470259782
46 70,0.5042004283615663
46 71,0.5104070116742543
46 72,0.325937088277788
46 73,0.44375500506472776
46 74,0.3843564310678052
46 75,0.3694558277704667
46 76,0.44051320049124454
46 77,0.38736693251752197
46 78,0.43173042465677663
46 79,0.35506779613504824
46 80,0.4211495757674938
46 81,0.47943326567735906
46 82,0.36024192503596825
46 83,0.3027687052101161
46 84,0.5411248695936778
46 85,0.2611343323385708
46 86,0.351203980868436
46 87,0.5182199129791131
46 88,0.44645677404495604
46 89,0.36219629627104205
46 90,0.4487777982336715
46 91,0.32264543193377143
46 92,0.4035279976786349
46 93,0.314604939871037
46 94,0.2962827663641467
46 95,0.30249031564959206
46 96,0.3686267579757151
46 97,0.34246632164392654
46 98,0.4444873260586114
46 99,0.40975166545067737
47 48,0.538835400515034
47 49,0.4040767459673479
47 50,0.42624237355037786
47 51,0.3456274011999276
47 52,0.4131656783439515
47 53,0.37004851834931546
47 54,0.3460980761610803
47 55,0.30249840330385414
47 56,0.3038331693073711
47 57,0.48471456073241187
47 58,0.4255422137671195
47 59,0.3503863133403489
47 60,0.4319591139719057
47 61,0.47595277112961226
47 62,0.25767713478085297
47 63,0.3984924006354964
47 64,0.5102303901848076
47 65,0.3456220220575144
47 66,0.22195190137531792
47 67,0.3243312248610325
47 68,0.39860839312894114
47 69,0.20093672840558433
47 70,0.4246979535772433
47 71,0.3875938792935595
47 72,0.28589039580639025
47 73,0.5293318953597699
47 74,0.31868615582996757
47 75,0.33293217052942126
47 76,0.320769588601673
47 77,0.33375351254211455
47 78,0.39807165320744625
47 79,0.28826373404913813
47 80,0.36386932320539306
47 81,0.39838220397859553
47 82,0.3029616724738676
47 83,0.3042573260510352
47 84,0.4702391748547063
47 85,0.22452771508425176
47 86,0.31591919315894307
47 87,0.5022095016868536
47 88,0.3572424470400701
47 89,0.3017414405343382
47 90,0.3753977724289404
47 91,0.16990032676396097
47 92,0.34624774511653417
47 93,0.21650836077832403
47 94,0.219954894754427
47 95,0.22463597979563804
47 96,0.25805852355420394
47 97,0.20015205547638365
47 98,0.49854494197723637
47 99,0.366757127174291
48 49,0.39258178379938685
48 50,0.2509100978625106
48 51,0.5376524437595508
48 52,0.7086536006539825
48 53,0.4583280867754162
48 54,0.5464788209525931
48 55,0.5410076459584837
48 56,0.3675621044720372
48 57,0.646032124844592
48 58,0.32855737461484197
48 59,0.3458963583205863
48 60,0.5654076442917071
48 61,0.38484703158465744
48 62,0.5430630276389429
48 63,0.5757171495394015
48 64,0.5830267790377093
48 65,0.23610469023337144
48 66,0.5265377718076873
48 67,0.5240279851778109
48 68,0.507573946161603
48 69,0.46034765170128633
48 70,0.3125812080038609
48 71,0.5402080667437931
48 72,0.4573584774147993
48 73,0.564301359256254
48 74,0.5263546536779318
48 75,0.29787974661966354
48 76,0.5207869003487351
48 77,0.6576508830506252
48 78,0.5524942931844751
48 79,0.4698460428831294
48 80,0.3382313834320899
48 81,0.34528146930896203
48 82,0.40424573437794764
48 83,0.5749630089255883
48 84,0.3100928242997834
48 85,0.5643602267725222
48 86,0.5562495406894242
48 87,0.6226849799948936
48 88,0.5449487201050373
48 89,0.4445769531779746
48 90,0.35391381856228404
48 91,0.5868085245012361
48 92,0.36282963346826647
48 93,0.34137465878432893
48 94,0.42432268263135525
48 95,0.3608462072879046
48 96,0.5031233497965396
48 97,0.4305200797325278
48 98,0.5451362324638064
48 99,0.5428265726604707
49 50,0.44613001008399794
49 51,0.6886080749261504
49 52,0.48210480539247663
49 53,0.466426575084873
49 54,0.3942474238832408
49 55,0.5491061342679404
49 56,0.34164698733931703
49 57,0.5731782322016679
49 58,0.3605119807138804
49 59,0.24587817530397835
49 60,0.5667034115127285
49 61,0.29435265809185907
49 62,0.6229162452373755
49 63,0.4866671894283941
49 64,0.5597209247882245
49 65,0.2925490922507771
49 66,0.5414855751856372
49 67,0.396118645698618
49 68,0.4395844650367108
49 69,0.5457455529265944
49 70,0.36494397736820533
49 71,0.5347477068564368
49 72,0.48566852512248915
49 73,0.39266421347467595
49 74,0.3848762380550839
49 75,0.24139897856904205
49 76,0.49487178321601505
49 77,0.5943207999315107
49 78,0.48916421006536037
49 79,0.5971785261604364
49 80,0.2313638853469888
49 81,0.3907949236048133
49 82,0.31103027244977505
49 83,0.4776193203642968
49 84,0.49846342145277756
49 85,0.4800162586473502
49 86,0.564348028998881
49 87,0.47776883779461227
49 88,0.5598965234829871
49 89,0.21024696324682005
49 90,0.6477265925860264
49 91,0.3160420421649003
49 92,0.26281145045165855
49 93,0.3399493375699762
49 94,0.3269789940700637
49 95,0.3386058020490744
49 96,0.36509288869796724
49 97,0.36672405681283543
49 98,0.410424171896178
49 99,0.523108454875435
50 51,0.5481720764929204
50 52,0.6977468211920027
50 53,0.6092160619677206
50 54,0.5122000465182175
50 55,0.5643031207359879
50 56,0.2563793977330324
50 57,0.6209342585458284
50 58,0.26044796134290665
50 59,0.38778017945122134
50 60,0.5865461587240978
50 61,0.1889655606089189
50 62,0.4542795244838107
50 63,0.5358800542156945
50 64,0.5145269991279727
50 65,0.17036096318469474
50 66,0.3926262943087916
50 67,0.6281867441263174
50 68,0.45620540899286544
50 69,0.382017110218628
50 70,0.19343093067497627
50 71,0.3823791037742638
50 72,0.5506722033952238
50 73,0.5294971714044789
50 74,0.5278316449644788
50 75,0.2736652718777677
50 76,0.3028346565266044
50 77,0.5618987387805106
50 78,0.45674214891436027
50 79,0.46709207349272264
50 80,0.2381376651339899
50 81,0.12367898490279283
50 82,0.28952150634170587
50 83,0.4179863748595551
50 84,0.14415650880020123
50 85,0.5570434566520672
50 86,0.6016123789977067
50 87,0.5579303332871182
50 88,0.5010556756392277
50 89,0.2678558359528242
50 90,0.39562641628652795
50 91,0.4633250070269783
50 92,0.2252686730110242
50 93,0.2715613453310938
50 94,0.3532096623035003
50 95,0.2231704665383249
50 96,0.3876960451181252
50 97,0.36330618002853216
50 98,0.5041865638114027
50 99,0.5089625982924633
51 52,0.34055415015989693
51 53,0.22544307844532172
51 54,0.32168631568898853
51 55,0.2192282180719487
51 56,0.5909737611494091
51 57,0.23784154713227315
51 58,0.5195973522497316
51 59,0.5056659416188795
51 60,0.2190997058139438
51 61,0.5734922301697158
51 62,0.17892656561455184
51 63,0.27826182483239426
51 64,0.3899998143817055
51 65,0.630153351016317
51 66,0.3083802493043102
51 67,0.32314826810554936
51 68,0.37087823212590526
51 69,0.27159714314504063
51 70,0.5799775818557737
51 71,0.35239731709589955
51 72,0.23708839143185953
51 73,0.48313915386847467
51 74,0.34811544397244365
51 75,0.6418537433906629
51 76,0.46982721588468335
51 77,0.27079209008472527
51 78,0.3193210840411451
51 79,0.10862272740703365
51 80,0.5055435093070527
51 81,0.5362004541208398
51 82,0.5398739538136226
51 83,0.3547584575650062
51 84,0.4533540468197525
51 85,0.32106059262996883
51 86,0.12426004592726946
51 87,0.5248360687408943
51 88,0.19685922481254448
51 89,0.5456223629890758
51 90,0.1837386251972668
51 91,0.40681260810371594
51 92,0.6375817951637721
51 93,0.5316519346350858
51 94,0.36673112167241323
51 95,0.5572011564398562
51 96,0.3657191042136868
51 97,0.37243848647600253
51 98,0.3783143661741342
51 99,0.19567206323447076
52 53,0.30884884079480995
52 54,0.32897236408763303
52 55,0.3439093523588297
52 56,0.5511894344551497
52 57,0.22194970426081118
52 58,0.5438592922412311
52 59,0.5260446711260515
52 60,0.3070848608961348
52 61,0.5936754922483526
52 62,0.34596473403928896
52 63,0.296986202878523
52 64,0.37833211355596924
52 65,0.5845504590075254
52 66,0.3959756817305383
52 67,0.2158185804670459
52 68,0.3129699836277088
52 69,0.4140430088952832
52 70,0.6821185184175018
52 71,0.3589051323837253
52 72,0.31317761094860036
52 73,0.3307780891619371
52 74,0.32253659900311604
52 75,0.6233174080412877
52 76,0.5250491509667682
52 77,0.31769544659382853
52 78,0.3553959995848211
52 79,0.3883940077868768
52 80,0.6114278744129348
52 81,0.735258005641281
52 82,0.5335600149403786
52 83,0.3506538309721928
52 84,0.6349899955527372
52 85,0.3298469671864736
52 86,0.24327823121675446
52 87,0.5150378093101591
52 88,0.32828095488111714
52 89,0.5690206096916993
52 90,0.4425298106769158
52 91,0.29088439919903814
52 92,0.6192988856083697
52 93,0.560149381057691
52 94,0.5333468380112931
52 95,0.5429514672557963
52 96,0.35859147534723884
52 97,0.5173220128902435
52 98,0.2860493077952865
52 99,0.31851739470707535
53 54,0.25007723993929903
53 55,0.10111835022459814
53 56,0.5663768748394781
53 57,0.28135483171996944
53 58,0.4065912298765146
53 59,0.4978531160765899
53 60,0.34789588404690314
53 61,0.5018831544200262
53 62,0.2535759932662228
53 63,0.16177138190168594
53 64,0.548770695492809
53 65,0.6193539649961778
53 66,0.3705580216271831
53 67,0.2680482349973066
53 68,0.2550514693013858
53 69,0.34624657079671156
53 70,0.5756490768709756
53 71,0.26676799910297117
53 72,0.2530021296858202
53 73,0.353586486382057
53 74,0.14634210739647235
53 75,0.6008569125389325
53 76,0.5444766435363543
53 77,0.2006274277168268
53 78,0.25111336883567326
53 79,0.16933487282873946
53 80,0.4912598027294223
53 81,0.6085667767496796
53 82,0.5732092948550397
53 83,0.4260065246724595
53 84,0.5092772402423493
53 85,0.28006376177823844
53 86,0.3069234108611704
53 87,0.5546870892248201
53 88,0.12865150960707258
53 89,0.5998636273754406
53 90,0.2135896456811926
53 91,0.3038446473366048
53 92,0.657643534081413
53 93,0.5517136735527266
53 94,0.34614245408598904
53 95,0.5842315364724796
53 96,0.40204100573295365
53 97,0.3785629431636782
53 98,0.251370961570952
53 99,0.1274643480289989
54 55,0.21652428985849825
54 56,0.445993410171731
54 57,0.40238500567840463
54 58,0.38556658658563103
54 59,0.3546283732336904
54 60,0.516296225584565
54 61,0.4155689806828177
54 62,0.31223046518975117
54 63,0.2666800387601304
54 64,0.45017275759841746
54 65,0.4757144220869103
54 66,0.3280080202255755
54 67,0.3319746452985916
54 68,0.2056545014709303
54 69,0.40926042095198695
54 70,0.5717971563277277
54 71,0.34421689156785334
54 72,0.24591476862490178
54 73,0.2667302314622252
54 74,0.35372683654149933
54 75,0.4834327338241233
54 76,0.30287950796757057
54 77,0.2744373682204812
54 78,0.1724553815289341
54 79,0.24806134949803507
54 80,0.49918024900125996
54 81,0.5130883626420832
54 82,0.5282921677413588
54 83,0.18245244194124918
54 84,0.45463219924343506
54 85,0.2898504674171707
54 86,0.2878250308921876
54 87,0.441825711240059
54 88,0.1846967186473654
54 89,0.38421479294468647
54 90,0.3396621974327096
54 91,0.2727818424396153
54 92,0.4865442267785832
54 93,0.4101549496065271
54 94,0.5085833119304076
54 95,0.38874198526721077
54 96,0.22148425691693313
54 97,0.5241220065261877
54 98,0.3803380222787411
54 99,0.18052299659144203
55 56,0.5920458583255108
55 57,0.27292724975055177
55 58,0.4277144592105691
55 59,0.49541570164094156
55 60,0.37096545378369633
55 61,0.47812501657306195
55 62,0.19000811038303284
55 63,0.19114083655513658
55 64,0.5838312070568287
55 65,0.6335085532152497
55 66,0.3812670039616247
55 67,0.3265034703044822
55 68,0.18649492428667647
55 69,0.27113618473338774
55 70,0.5697273418778358
55 71,0.24690898187986635
55 72,0.28806264124983993
55 73,0.3889731558064811
55 74,0.17119853732783907
55 75,0.6208187016871568
55 76,0.4572955755417213
55 77,0.11696939495254612
55 78,0.18692605118670702
55 79,0.1618645509211592
55 80,0.5088987115059856
55 81,0.5329586306067141
55 82,0.5908482036316031
55 83,0.36740518125058236
55 84,0.47241142029815597
55 85,0.3054456051270046
55 86,0.3180914386023927
55 87,0.5758103185588747
55 88,0.06324744509676017
55 89,0.5896279716920737
55 90,0.23471287501524724
55 91,0.3165170166518551
55 92,0.6341342762742695
55 93,0.5043948919360595
55 94,0.36498428305501956
55 95,0.5125225109533734
55 96,0.4030879118547964
55 97,0.3366780424164319
55 98,0.2864314731349718
55 99,0.083215086903455
56 57,0.627055116511467
56 58,0.2898089874105339
56 59,0.3049633574334066
56 60,0.6196142473026631
56 61,0.33929592329191394
56 62,0.5318050886687228
56 63,0.5588213389821906
56 64,0.514694055593058
56 65,0.16787784497917665
56 66,0.3109186363040594
56 67,0.4954836796061558
56 68,0.491330451325201
56 69,0.4546343963579417
56 70,0.18539744664989286
56 71,0.4436365502877841
56 72,0.4289028140491077
56 73,0.46350077618752134
56 74,0.497526238471778
56 75,0.25232863832692004
56 76,0.18733158927899035
56 77,0.6375866818494854
56 78,0.5356916705873795
56 79,0.5060673695917837
56 80,0.2778789208076593
56 81,0.27046934153993485
56 82,0.25778759660674605
56 83,0.34890682188901845
56 84,0.31108910208475865
56 85,0.4535309524188337
56 86,0.47117650936084415
56 87,0.4614876131987487
56 88,0.6116425097714774
56 89,0.22797934409313342
56 90,0.4158550222628309
56 91,0.3677880284533904
56 92,0.14834428481271114
56 93,0.11724435625681388
56 94,0.4221039757923439
56 95,0.11574861373439006
56 96,0.2879190143592797
56 97,0.41847004310132563
56 98,0.6188816232585026
56 99,0.5714530806197075
57 58,0.4536835761144863
57 59,0.573456053542923
57 60,0.2703959276103804
57 61,0.5303813963496079
57 62,0.23649600390328754
57 63,0.25330817258410215
57 64,0.47456997165722287
57 65,0.664859009646848
57 66,0.47479322500801185
57 67,0.3464330982420811
57 68,0.2538444958114664
57 69,0.30218245444964936
57 70,0.6350692810814046
57 71,0.3115927716447979
57 72,0.38197600902483725
57 73,0.2968460800067883
57 74,0.26352460351553475
57 75,0.7495365603642058
57 76,0.565491892268657
57 77,0.19942045422690738
57 78,0.24038258582194433
57 79,0.3093977406086613
57 80,0.5256537362689813
57 81,0.601010596910554
57 82,0.5695079902993607
57 83,0.42434603644331104
57 84,0.49537185405401724
57 85,0.477949758809861
57 86,0.2643857587583424
57 87,0.604954038637395
57 88,0.25510893521012373
57 89,0.6231464498038886
57 90,0.3654438966810692
57 91,0.3786843526808206
57 92,0.6711757896164369
57 93,0.5568559064120135
57 94,0.502645231162963
57 95,0.6052467852047825
57 96,0.438271120899635
57 97,0.45989565221344136
57 98,0.22161468217981034
57 99,0.24213039041209533
58 59,0.49287131045758314
58 60,0.5949716004009356
58 61,0.15311505379521226
58 62,0.4535793647005522
58 63,0.34686066430135926
58 64,0.6503375411864266
58 65,0.30119810926932306
58 66,0.36464706385951196
58 67,0.45737537246773086
58 68,0.3228521879851173
58 69,0.3708639887628958
58 70,0.2814686649801919
58 71,0.23546021593847472
58 72,0.4636936298074192
58 73,0.392858733871096
58 74,0.34380091718166267
58 75,0.3502747529572025
58 76,0.359874665981773
58 77,0.4253100772550918
58 78,0.3201534873889415
58 79,0.45179095137331027
58 80,0.33287470462068336
58 81,0.276432727005492
58 82,0.3502915343662802
58 83,0.4854793459871976
58 84,0.31902185977409114
58 85,0.5701146590722268
58 86,0.5534093156139835
58 87,0.5798418910943373
58 88,0.38305801215686186
58 89,0.3789028140491078
58 90,0.33585872705246483
58 91,0.2890293148109004
58 92,0.35649448107564663
58 93,0.26458940854435103
58 94,0.4300771149310599
58 95,0.28308248346671333
58 96,0.3656228857508032
58 97,0.38865546441318477
58 98,0.4165401431761033
58 99,0.38191433829350874
59 60,0.4926048156204235
59 61,0.3754586097720077
59 62,0.4974710833214008
59 63,0.5505333684871654
59 64,0.4643885430327605
59 65,0.2700704137318142
59 66,0.5100670650262555
59 67,0.3989933048617598
59 68,0.45177792021140784
59 69,0.4147557073837442
59 70,0.28623257745018044
59 71,0.6056495769039323
59 72,0.3440711622659978
59 73,0.45146755884668155
59 74,0.5321149575767493
59 75,0.30209676698388455
59 76,0.4275759084121454
59 77,0.6120589387330833
59 78,0.5069023488669329
59 79,0.39704321421184574
59 80,0.19399998333223478
59 81,0.32349904880094366
59 82,0.2889212395059371
59 83,0.3559016768529441
59 84,0.4311675466489079
59 85,0.4439383504821909
59 86,0.38140589569161004
59 87,0.3753876960072368
59 88,0.4981453323059929
59 89,0.1881006551189359
59 90,0.4851926225440616
59 91,0.4039507149334843
59 92,0.18100931652313448
59 93,0.2767350954191678
59 94,0.3294110104226567
59 95,0.26860747640185373
59 96,0.3035905775607938
59 97,0.3100982034421965
59 98,0.45087971707226154
59 99,0.45981966235653404
60 61,0.5506418226049747
60 62,0.23770881111103534
60 63,0.34683335189516284
60 64,0.3956461713764467
60 65,0.5796772590314665
60 66,0.43564322042437637
60 67,0.4461415638758009
60 68,0.37523870891490574
60 69,0.33037938864152405
60 70,0.4954878844287465
60 71,0.4583838101450625
60 72,0.38389121101163487
60 73,0.4946796493405247
60 74,0.4064828894025591
60 75,0.5577788460300035
60 76,0.593235311721303
60 77,0.3371411979425916
60 78,0.3781033295376286
60 79,0.29745862037876736
60 80,0.3904415669820662
60 81,0.5144683020774854
60 82,0.4655883380192482
60 83,0.4033366214288366
60 84,0.48660733699872644
60 85,0.3707725433418717
60 86,0.3084778314934393
60 87,0.45055045294651996
60 88,0.39849861316617075
60 89,0.48875834998215784
60 90,0.34754824749813057
60 91,0.5162004616970967
60 92,0.5635450594092186
60 93,0.6072750628261104
60 94,0.2996630270328423
60 95,0.6329902046574283
60 96,0.4717055972628499
60 97,0.2913501495931929
60 98,0.24960698167227688
60 99,0.3905087304996617
61 62,0.503989922063045
61 63,0.4285471466680001
61 64,0.6418879691312988
61 65,0.3042978969068416
61 66,0.42815052961824
61 67,0.5241154151826674
61 68,0.36305866371495693
61 69,0.42127454612538856
61 70,0.17090527936310956
61 71,0.2681036931979608
61 72,0.5861964387046721
61 73,0.44914839084091146
61 74,0.41029465578413127
61 75,0.2599714905452101
61 76,0.36946889681365364
61 77,0.4757206346175846
61 78,0.37056404475143434
61 79,0.492412227169518
61 80,0.2496256192643
61 81,0.14158251339292818
61 82,0.28060129720670984
61 83,0.49507357681907826
61 84,0.2765061409350465
61 85,0.6239265769789374
61 86,0.6301071358491053
61 87,0.5424341604333013
61 88,0.4152037293367063
61 89,0.2780662058787208
61 90,0.4311506515959764
61 91,0.3490495964506751
61 92,0.22655254550868126
61 93,0.3238656259920161
61 94,0.3071012445517242
61 95,0.2894120294292124
61 96,0.4130161987949205
61 97,0.3171977622767561
61 98,0.34232006200408666
61 99,0.394909929669607
62 63,0.21541844045781805
62 64,0.466838969689669
62 65,0.5641353634671377
62 66,0.2626874650071634
62 67,0.47141599484208435
62 68,0.19195166651135342
62 69,0.1031235392029626
62 70,0.5003541521297237
62 71,0.2727738873698494
62 72,0.24249897531125156
62 73,0.35254190995921697
62 74,0.2694704878276068
62 75,0.5514455119390445
62 76,0.371684383743474
62 77,0.11458785541168245
62 78,0.15228840840267502
62 79,0.11471358339526924
62 80,0.4421347846411089
62 81,0.4355517750033525
62 82,0.4738559662644432
62 83,0.19335122845217828
62 84,0.38057993216219554
62 85,0.2414537549065734
62 86,0.2783986141510842
62 87,0.4588180811917149
62 88,0.17099388368778853
62 89,0.47263573432491385
62 90,0.19077999837868104
62 91,0.3407946205545365
62 92,0.5647610865261573
62 93,0.45855166211712434
62 94,0.3001773033525694
62 95,0.4601561239263497
62 96,0.28609567448763673
62 97,0.29281505674995245
62 98,0.2408678071963834
62 99,0.1805085638220095
63 64,0.4082387816469722
63 65,0.5868342837747639
63 66,0.3405326714715288
63 67,0.3919911388099065
63 68,0.24974267243371343
63 69,0.30352280794264475
63 70,0.5534164372954884
63 71,0.20363607298359818
63 72,0.2751530972117102
63 73,0.3047282282998955
63 74,0.20465000344719692
63 75,0.6499698843787431
63 76,0.4815776873172702
63 77,0.18397454983775446
63 78,0.22167510282874706
63 79,0.18324453960223136
63 80,0.46251423389268836
63 81,0.54892939913464
63 82,0.4862678449261428
63 83,0.3611506212909487
63 84,0.44866138904609626
63 85,0.23144430731419416
63 86,0.3530339120835994
63 87,0.39291570732313413
63 88,0.1573563181815771
63 89,0.5095208169023262
63 90,0.24849145360338146
63 91,0.26460520504002916
63 92,0.6319265739484344
63 93,0.5676983255714582
63 94,0.3771769616633823
63 95,0.5585145763395011
63 96,0.35616476237448985
63 97,0.3820138145468679
63 98,0.21229743930092365
